route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
WES-RAI-4313,S125521_404,7041916,0,Perth Stadium Stn,125521
WES-RAI-4313,S125521_404,7041917,0,Perth Stadium Stn,125521
SWA-CAN-4271,15,7043397,0,Bull Creek Stn,125524
SWA-CAN-4271,15,7043398,0,Bull Creek Stn,125524
SWA-CAN-4269,15,7043403,1,Nicholson Road Stn,125527
SWA-CAN-4269,15,7043404,1,Nicholson Road Stn,125528
SWA-CAN-4270,15,7043405,1,Cannington Stn,125529
SWA-CAN-4271,15,7043406,1,Cannington Stn,125530
SWA-CAN-4271,15,7043407,1,Cannington Stn,125530
SWA-CAN-4269,14,7044155,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044156,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044157,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044158,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044159,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044160,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044161,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044162,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044163,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044164,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044165,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044166,0,Bull Creek Stn,125539
SWA-CAN-4269,14,7044167,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044168,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044169,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044170,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044171,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044172,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044173,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044174,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044175,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044176,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044177,0,Bull Creek Stn,125539
SWA-CAN-4269,21,7044178,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044179,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044180,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044181,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044182,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044183,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044184,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044185,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044186,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044187,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044188,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044189,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044190,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044191,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044192,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044193,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044194,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044195,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044196,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044197,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044198,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044199,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044200,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044201,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044202,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044203,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044204,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044205,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044206,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044207,0,Bull Creek Stn,125539
SWA-CAN-4269,32,7044208,0,Bull Creek Stn,125539
SWA-CAN-4269,15,7044534,0,Bull Creek Stn,125539
WES-RAI-1831,S125568_685,7044456,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044457,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044458,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044459,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044460,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044461,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044462,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044463,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044464,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044465,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044466,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044467,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044468,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044469,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044470,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044471,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044472,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044473,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044474,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044475,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044476,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044477,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044478,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044479,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044480,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044481,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044482,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044483,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044484,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044485,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044486,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044487,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044488,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044489,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044490,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044491,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044492,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044493,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044494,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044495,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044496,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044497,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044498,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044499,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044500,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044501,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044502,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044503,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044504,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044505,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044506,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044507,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044508,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044509,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044510,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044511,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044512,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044513,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044514,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044515,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044516,1,Cannington Stn,125568
WES-RAI-1831,S125568_685,7044517,1,Cannington Stn,125568
WES-RAI-1827,S125572_404,7046907,0,Perth Stadium Stn,125572
WES-RAI-1827,S125572_404,7046908,0,Perth Stadium Stn,125572
WES-RAI-1827,S125572_404,7046909,0,Perth Stadium Stn,125572
WES-RAI-1827,S125572_404,7046910,0,Perth Stadium Stn,125572
WES-RAI-1827,S125572_404,7046911,0,Perth Stadium Stn,125572
WES-RAI-1827,S125572_404,7046912,0,Perth Stadium Stn,125572
WES-RAI-1827,S125572_404,7046913,0,Perth Stadium Stn,125572
WES-RAI-1827,S125572_404,7046914,0,Perth Stadium Stn,125572
SCT-PCA-905,488,7057071,1,West Perth,125656
SCT-PCA-905,488,7057072,1,West Perth,125656
SCT-PCA-905,488,7057073,1,West Perth,125656
SCT-PCA-905,488,7057074,1,West Perth,125656
SWA-CAN-4317,15,7057093,1,Aubin Grove Stn,125658
SWA-CAN-4318,15,7057094,1,Wandi,125659
SWA-CAN-4318,15,7057095,0,Aubin Grove Stn,125660
SWA-MAR-4321,14,7058366,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058367,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058368,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058369,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058370,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058371,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058372,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058373,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058374,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058375,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058376,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058377,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058378,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058379,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058380,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058381,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058382,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058383,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058384,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058385,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058386,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058387,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058388,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058389,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058390,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058391,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058392,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058393,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058394,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058395,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058396,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058397,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058398,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058399,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058400,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058401,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058402,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058403,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058404,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058405,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058406,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058407,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058408,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058409,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058410,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058411,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058412,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058413,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058414,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058415,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058416,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058417,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058418,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058419,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058420,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058421,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058422,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058423,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058424,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058425,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058426,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058427,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058428,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058429,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058430,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058431,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058432,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058433,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058434,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058435,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058436,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058437,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058438,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058439,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058440,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058441,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058442,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058443,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058444,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058445,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058446,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058447,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058448,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058449,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058450,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058451,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058452,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058453,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058454,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058455,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058456,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058457,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058458,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058459,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058460,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058461,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058462,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058463,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058464,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058465,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058466,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058467,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058468,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058469,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058470,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058471,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058472,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058473,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058474,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058475,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058476,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058477,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058478,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058479,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058480,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058481,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058482,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058483,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058484,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058485,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058486,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058487,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058488,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058489,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058490,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,21,7058491,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058492,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058493,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058494,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058495,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058496,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058497,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058498,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058499,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058500,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058501,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058502,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058503,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058504,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058505,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058506,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058507,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058508,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058509,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058510,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058511,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058512,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058513,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058514,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058515,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058516,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058517,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058518,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058519,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058520,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058521,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058522,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058523,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058524,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058525,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058526,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058527,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058528,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058529,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058530,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058531,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058532,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058533,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058534,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058535,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058536,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058537,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058538,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058539,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058540,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058541,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058542,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058543,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058544,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058545,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058546,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058547,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058548,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058549,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058550,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058551,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058552,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058553,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058554,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058555,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058556,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058557,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058558,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058559,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058560,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058561,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058562,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058563,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058564,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058565,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058566,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058567,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058568,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058569,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058570,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058571,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058572,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058573,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058574,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058575,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058576,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058577,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058578,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058579,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058580,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058581,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058582,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058583,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058584,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058585,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058586,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058587,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058588,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058589,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058590,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058591,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058592,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058593,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058594,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058595,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058596,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058597,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058598,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,32,7058599,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058600,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058601,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058602,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058603,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058604,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058605,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058606,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058607,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058608,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058609,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058610,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058611,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058612,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058613,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058614,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058615,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058616,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058617,1,Scarborough Beach Bus Stn,125682
SWA-MAR-4321,14,7058618,1,Scarborough Beach Bus Stn,125682
